idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
1655,75,48,26,white,1,0,13,0,0,0,0,12,3,,0,6.1666665,6.1666665,40,52,2.3852227
1655,77,48,28,white,1,0,13,0,0,0,0,12,3,0,0,8.083333,8.083333,40,52,2.4448857
1655,78,48,29,white,1,0,13,0,0,0,0,12,3,1,0,9.166667,9.166667,40,46,2.3622231
1655,80,48,31,white,1,0,13,0,0,0,0,12,1,0,0,11.083333,11.083333,40,97,2.3287973
1655,82,48,33,white,1,0,13,0,0,0,0,12,3,0,,13.166667,13.166667,40,98,2.5960004
1655,83,48,34,white,1,0,13,0,0,0,0,12,3,1,0,14.166667,14.166667,40,50,2.6235681
1655,85,48,36,white,1,0,13,0,0,0,0,12,3,1,,16.166668,16.166666,40,104,2.5726392
1655,87,48,38,white,1,0,13,0,0,0,0,12,2,1,,18.166668,18.083334,40,104,2.7158229
1655,88,48,40,white,1,0,13,0,0,0,0,12,2,1,0,19.551283,19.5,45,72,2.636869
1656,68,47,20,white,0,1,12,0,1,0,0,4,6,,20,.32692307,0,40,17,1.2704176
1656,70,47,22,white,0,1,12,0,0,1,0,11,8,1,0,1.8269231,1.3333334,40,54,1.4506143
1656,71,47,23,white,0,1,12,0,0,1,0,11,8,1,0,2.8076923,2.3333333,40,51,1.6027337
1656,72,47,24,white,0,1,12,0,0,1,0,11,8,1,0,3.8269231,3.3333333,40,53,1.6327192
1656,73,47,25,white,0,1,12,0,0,1,0,11,8,1,0,4.8076921,4.3333335,40,51,1.5682795
1656,75,47,27,white,0,1,12,0,0,1,0,11,8,,0,6.3333335,6.3333335,40,52,1.4405394
1656,77,47,29,white,0,1,12,0,0,1,0,11,8,0,0,8.25,8.25,40,52,1.726721
1656,78,47,30,white,0,1,12,0,0,1,0,11,8,1,0,9.333333,9.333333,40,55,1.6315382
1656,80,47,32,white,0,1,12,0,0,1,0,11,8,1,,11.25,11.25,40,98,1.3851388
1656,82,47,34,white,0,1,12,0,0,1,0,11,8,1,,13.333333,13.333333,40,98,1.6094379
1656,83,47,35,white,0,1,12,0,0,1,0,11,8,1,0,14.27564,14.25,40,49,1.653597
1656,85,47,37,white,0,1,12,0,0,1,0,11,8,1,,16.27564,16.25,40,104,1.7228305
1656,87,47,39,white,0,1,12,0,0,1,0,11,8,1,,18.27564,18.25,40,104,1.2865845
1656,88,47,40,white,0,1,12,0,0,1,0,11,8,1,0,19.666666,19.666666,40,72,1.9138867
1657,68,47,21,white,0,1,14,0,1,0,0,4,3,,0,.66666669,.66666669,40,28,1.7224025
1657,69,47,21,white,0,1,14,0,1,0,0,11,3,,1,1.6474359,.083333336,40,51,1.1306146
1657,70,47,23,white,0,1,14,0,0,1,0,8,3,,3,2.5128205,.41666666,40,45,1.5175365
1657,71,47,24,white,0,1,14,0,0,1,0,4,3,,2,3.4166665,.41666666,40,47,1.588235
1657,72,47,25,white,1,0,14,0,1,0,0,6,1,,3,4.1858974,1.25,40,40,1.4645228
1657,73,47,26,white,1,0,14,0,1,0,0,7,3,,0,5.1858974,.41666666,45,52,1.5407501
1657,75,47,27,white,1,0,14,0,1,0,0,1,1,,0,6.1858974,2.5,40,52,1.5466992
1657,77,47,30,white,0,0,14,0,1,0,0,,2,0,0,7.1858974,.41666666,40,52,1.586692
1657,78,47,31,white,1,0,14,0,1,0,0,7,3,,10,7.8974357,.83333331,40,37,1.5035775
1658,70,45,25,white,1,0,14,0,1,0,0,11,3,0,6,1.0192307,.16666667,20,30,1.588235
1658,73,45,28,white,1,0,14,0,1,0,0,11,13,0,0,1.4230769,.083333336,18,5,1.7997917
1658,75,45,29,white,1,0,14,0,1,0,0,11,3,,30,1.8461539,.33333334,15,22,1.5358496
1658,77,45,31,white,1,0,14,0,1,0,0,11,3,0,0,2.7307692,1.25,15,46,1.4429644
1659,78,47,30,white,0,1,17,1,1,0,0,11,1,0,0,6.2051282,5.5833335,40,22,2.2756898
1659,80,47,32,white,0,1,17,1,1,0,0,11,1,0,,8.0897436,7.5,40,98,2.329921
1659,82,47,34,white,0,1,17,1,1,0,0,11,1,0,,9.9743595,9.416667,40,98,2.3580198
1659,83,47,35,white,0,1,17,1,1,0,0,11,1,0,0,10.97436,10.416667,40,52,2.4775143
1659,85,47,37,white,0,1,17,1,0,0,0,11,1,0,,12.97436,1.1666666,40,104,2.4349957
1659,87,47,39,white,0,1,17,1,0,1,0,11,2,0,,14.97436,3.1666667,40,104,2.044559
1659,88,47,41,white,0,1,17,1,0,1,0,11,1,0,0,16.320513,4.5,40,70,2.5627162
1660,68,49,18,white,0,1,12,0,1,0,0,7,3,,3,.58333331,.58333331,40,24,1.1570892
1660,70,49,20,white,1,0,12,0,0,1,0,9,7,,0,1.9487178,.33333334,10,22,1.5847453
1661,73,49,24,white,0,1,16,1,0,0,0,11,13,1,12,1.5256411,.33333334,40,28,1.7997917
1661,80,49,31,white,1,0,16,1,0,0,0,11,13,1,,4.1602564,1.4166666,40,78,1.8077962
1661,82,49,33,white,1,0,16,1,0,0,0,11,13,0,0,5.8141026,3.4166667,40,86,1.9065751
1662,75,49,26,white,1,0,14,0,0,0,1,8,3,,0,4.8076921,2.0833333,30,22,1.3351789
1662,85,49,36,white,1,0,14,0,0,1,0,6,3,,7,4.8461537,0,40,2,1.1687781
1663,69,50,18,white,0,1,12,0,1,0,0,4,3,,0,1.5576923,.66666669,40,52,1.5696313
1663,70,50,19,white,1,0,12,0,0,0,1,4,3,,0,2.0576923,1,40,26,1.451214
1663,75,50,24,white,1,0,12,0,1,0,0,11,3,,0,2.0961537,1.25,40,2,1.5855049
1663,87,50,36,white,1,0,12,0,1,0,0,8,6,0,,13.416667,.91666669,20,104,1.4304553
1664,75,50,24,white,1,0,17,1,1,0,0,8,1,,22,2.7179487,.41666666,25,30,.30110472
1664,77,50,26,white,0,0,17,1,1,0,0,8,1,0,0,3.7179487,1.4166666,45,52,1.6079376
1664,78,50,27,white,0,0,17,1,1,0,0,8,1,0,0,4.7564101,2.4166667,45,54,1.881637
1664,82,50,31,white,0,0,17,1,0,0,0,6,4,0,52,7.0641022,1.9166666,45,26,3.0615194
1664,83,50,32,white,0,0,17,1,0,0,0,6,4,0,0,8.0448713,2.9166667,45,51,2.8936744
1664,85,50,34,white,0,0,17,1,0,1,0,4,2,0,,10.044871,4.9166665,55,104,3.0139346
1664,87,50,36,white,0,0,17,1,0,1,0,6,2,0,,12.044871,6.9166665,55,104,2.7774887
1664,88,50,38,white,1,0,17,1,0,1,0,6,2,0,0,13.467948,8.333333,60,74,3.0274305
1665,73,51,21,white,0,1,14,1,1,0,0,9,7,,1,1.9807693,.25,40,17,.9011876
1666,80,53,27,white,1,0,14,0,1,0,0,11,1,0,,3.7692308,0,40,78,2.0156724
1666,82,53,29,white,1,0,14,0,0,0,0,11,1,0,,5.6538463,1.6666666,40,98,2.1004686
1667,68,49,18,white,0,1,12,0,1,0,0,5,3,,0,.73076922,.33333334,40,38,1.4347208
1667,69,49,19,white,0,1,12,0,1,0,0,5,3,,0,1.6923077,1.25,40,50,1.5439229
1667,70,49,20,white,0,1,12,0,1,0,0,5,3,,0,2.7115383,2,40,53,1.6570657
1667,71,49,21,white,0,1,12,0,1,0,0,11,8,1,0,3.7115383,1.3333334,40,52,1.9191471
1667,73,49,23,white,0,1,12,0,1,0,0,11,8,1,0,5.6923075,3.25,40,49,2.0974233
1668,80,52,27,white,0,1,15,0,1,0,0,8,3,0,,6.6346154,0,40,98,1.3966334
1668,85,52,32,white,1,0,15,0,0,1,0,5,3,0,0,8.0384617,1.1666666,40,73,1.499687
1669,73,52,20,white,0,1,14,0,1,0,0,11,8,0,0,3.3525639,1.1666666,40,51,1.6528366
1669,75,52,22,white,1,0,14,0,1,0,0,11,,,0,4.3525639,0,40,52,1.910543
1669,78,52,25,white,1,0,14,0,1,0,0,11,8,0,0,6.2948713,3.1666667,32,49,1.8730905
1669,80,52,27,white,1,0,14,0,1,0,0,11,8,1,,7.7948713,5.0833335,16,78,1.8930702
1669,82,52,29,white,1,0,14,0,1,0,0,11,8,0,,9.6794872,7,30,98,2.0149031
1669,83,52,30,white,1,0,14,0,1,0,0,11,8,0,0,10.679487,8,36,52,2.0405083
1669,88,52,35,white,1,0,14,0,1,0,0,11,1,0,0,16.064102,13.416667,36,72,2.3129973
1670,75,51,24,white,1,0,11,0,1,0,0,4,6,,0,1.3333334,1.3333334,40,36,1.4203362
1670,78,51,27,white,1,0,11,0,1,0,0,4,6,,20,1.7564104,.41666666,40,22,1.6821479
1670,80,51,29,white,1,0,11,0,0,0,0,4,11,1,,2.775641,.41666666,40,53,2.2799852
1671,88,53,35,white,0,1,9,0,1,0,0,9,8,0,,1.3269231,.083333336,32,4,1.2073117
1672,71,52,18,white,0,1,12,0,1,0,0,6,8,,20,1.6282051,.41666666,40,25,.8462984
1672,72,52,19,white,0,1,12,0,1,0,0,11,8,0,14,2.3205128,.25,40,36,1.5033627
1672,73,52,20,white,0,1,12,0,1,0,0,,8,,3,2.3205128,.58333331,40,,1.2314292
1672,77,52,24,white,1,0,12,0,0,0,0,4,3,0,0,2.7820511,.083333336,32,6,1.3013138
1672,82,52,29,white,1,0,12,0,1,0,0,4,3,0,0,2.8012819,.16666667,40,1,1.275272
1672,83,52,30,white,1,0,12,0,1,0,0,11,8,0,,3.1474357,.58333331,40,18,1.4350837
1672,88,52,36,white,1,0,12,0,0,0,0,11,8,,3,5.7628202,.25,35,49,3.8273506
1673,68,43,24,white,1,0,10,0,1,0,0,6,4,,0,2.9166667,2.9166667,40,52,1.0737072
1673,70,43,26,white,1,0,10,0,1,0,0,6,3,0,0,4.4358974,.66666669,46,31,1.2178618
1673,71,43,27,white,1,0,10,0,1,0,0,11,3,,0,4.4358974,.83333331,40,0,.74093747
1674,68,46,21,white,1,0,12,0,0,1,0,6,3,,0,.61538464,.083333336,40,32,1.4039489
1674,69,46,22,white,1,0,12,0,0,1,0,6,4,,0,1.5769231,1.0833334,40,50,1.3616014
1674,70,46,23,white,1,0,12,0,0,0,0,6,3,,20,2.1346154,1.5833334,40,29,1.4222263
1674,71,46,24,white,1,0,12,0,0,0,0,9,3,0,0,2.1346154,.33333334,22,,1.4425861
1674,72,46,25,white,1,0,12,0,0,0,0,6,8,0,0,3.153846,.83333331,23,53,1.5033627
1674,73,46,26,white,1,0,12,0,0,0,0,6,8,0,0,4.1346154,1.75,31,51,1.4573009
1674,75,46,28,white,1,0,12,0,0,0,0,6,8,,0,4.2884617,.16666667,40,8,1.2661853
1674,77,46,30,white,1,0,12,0,1,0,0,11,1,0,0,5.2884617,1.3333334,40,52,1.2804338
1674,78,46,31,white,1,0,12,0,1,0,0,11,1,0,0,6.2884617,2.3333333,40,52,1.3456759
1674,80,46,33,white,1,0,12,0,0,1,0,11,1,,2,6.7884617,4.3333335,40,26,1.1554713
1674,82,46,35,white,1,0,12,0,0,1,0,11,3,0,,8.6730766,6.25,40,98,1.7404656
1674,83,46,36,white,1,0,12,0,0,0,0,11,3,0,0,9.75,7.3333335,40,56,1.7124897
1674,85,46,38,white,1,0,12,0,0,0,0,12,3,0,,11.75,.25,40,104,1.8418568
1674,87,46,40,white,1,0,12,0,0,0,0,12,1,0,,13.75,2.25,40,104,1.8425648
1674,88,46,42,white,1,0,12,0,0,1,0,12,2,0,0,15.173077,3.75,40,74,1.8837457
1675,80,46,34,white,1,0,12,0,1,0,0,6,3,0,,2.5,1.4166666,40,78,1.4656262
1675,82,46,36,white,1,0,12,0,1,0,0,6,3,0,,4.3846154,3.4166667,40,98,1.4701755
1675,83,46,37,white,1,0,12,0,1,0,0,6,3,0,0,5.4423079,4.5,40,55,1.4638956
1675,85,46,39,white,0,0,12,0,1,0,0,6,3,0,,7.4423079,6.5,40,104,1.4896361
1675,87,46,41,white,0,0,12,0,1,0,0,6,3,0,,9.4423075,8.5,40,104,1.5526725
1675,88,46,42,white,0,0,12,0,1,0,0,6,3,0,0,10.826923,9.833333,40,72,1.5750365
1677,68,48,19,white,1,0,13,0,1,0,0,6,8,,0,.61538464,.5,48,32,1.2704176
1677,70,48,21,white,1,0,13,0,1,0,0,6,4,,2,1.5961539,.16666667,40,31,1.451214
1677,71,48,22,white,1,0,13,0,1,0,0,6,4,,0,2.096154,.83333331,18,26,1.6438053
1677,72,48,23,white,1,0,13,0,1,0,0,11,8,0,6,2.5576923,.41666666,32,24,1.2500055
1677,73,48,24,white,1,0,13,0,1,0,0,11,8,0,0,3.6730769,1.5833334,30,58,.84094095
1677,75,48,26,white,0,0,13,0,1,0,0,6,3,,0,4.6730771,.41666666,12,52,.92971373
1677,77,48,28,white,0,0,13,0,1,0,0,6,4,0,0,5.6730771,1.4166666,38,52,1.3212559
1677,80,48,31,white,1,0,13,0,1,0,0,7,2,,0,7.5192308,1.1666666,75,46,.54108888
1678,70,50,19,white,0,1,12,0,1,0,0,9,8,0,4,2.2948718,.16666667,48,9,1.0694419
1678,71,50,20,white,1,0,12,0,1,0,0,9,8,,10,2.3717949,.25,40,4,1.3163017
1678,72,50,21,white,1,0,12,0,1,0,0,6,4,0,1,2.8525641,.5,40,25,1.0237896
1678,73,50,22,white,1,0,12,0,0,1,0,6,4,,8,3.1602564,.66666669,40,16,.98456955
1678,75,50,24,white,1,0,12,0,0,1,0,6,3,,0,4.1602564,1.9166666,40,52,1.361496
1678,77,50,26,white,1,0,12,0,0,1,0,6,3,0,0,5.1217947,4,37,50,1.3212559
1678,78,50,27,white,1,0,12,0,0,1,0,6,4,0,0,5.4679484,5,24,18,1.3086346
1678,80,50,29,white,1,0,12,0,1,0,0,7,4,0,0,6.7371793,.41666666,20,66,1.3851388
1678,82,50,31,white,1,0,12,0,1,0,0,7,3,0,,8.6217947,.25,40,98,1.2527629
1678,83,50,32,white,1,0,12,0,1,0,0,6,3,0,,8.6217947,.5,37,,1.2125812
1678,85,50,34,white,1,0,12,0,1,0,0,6,3,0,,10.621795,2.5,40,104,1.3012357
1678,87,50,36,white,1,0,12,0,1,0,0,6,3,0,10,12.429487,.083333336,40,94,1.1019508
1679,68,45,22,white,1,0,14,0,1,0,0,11,13,,0,1.5,1.5,48,52,1.4039489
1679,69,45,23,white,1,0,14,0,1,0,0,11,13,,0,2.5,2.5,40,36,1.6143038
1679,70,45,24,white,1,0,14,0,1,0,0,11,13,0,0,3.5,3.5,35,39,1.8132819
1679,71,45,25,white,1,0,14,0,1,0,0,11,13,,0,4.5833335,4.5833335,48,13,1.5754588
1679,87,45,41,white,1,0,14,0,1,0,0,11,8,0,0,20.115385,.66666669,28,84,1.1047248
1680,70,48,21,white,0,1,16,1,1,0,0,6,8,,0,1.0641026,.083333336,8,26,.024097174
1680,71,48,22,white,0,1,16,1,1,0,0,11,13,0,0,2.1217949,1.5833334,50,55,1.4104975
1680,72,48,23,white,1,0,16,1,1,0,0,11,13,0,0,3.0448718,2.5,55,48,1.3210418
1680,73,48,24,white,1,0,16,1,1,0,0,11,13,0,0,4.0641026,3.5,55,53,1.3638672
1680,75,48,26,white,1,0,16,1,1,0,0,11,1,,0,5.5,5.5,10,44,.80188012
1680,77,48,28,white,1,0,16,1,1,0,0,11,13,0,0,7.5833335,7.5833335,45,35,1.6941977
1680,78,48,29,white,1,0,16,1,1,0,0,11,13,0,0,8.6217947,8.583333,45,54,1.6821479
1680,80,48,31,white,1,0,16,1,1,0,0,11,13,0,,10.506411,10.416667,21,98,1.8467982
1680,82,48,33,white,1,0,16,1,1,0,0,11,13,0,,12.5,12.5,25,98,1.6826879
1680,83,48,34,white,1,0,16,1,1,0,0,11,13,0,0,12.769231,12.75,40,14,1.2149124
1681,71,51,19,white,0,1,12,0,0,1,0,4,3,0,3,.57692307,.5,40,24,1.4685616
1681,73,51,21,white,1,0,12,0,1,0,0,6,3,,,.58333331,.58333331,40,,1.4545732
1682,82,48,33,white,1,0,16,1,1,0,0,9,8,0,0,5.9230771,.58333331,8,33,1.446919
1683,77,53,23,white,1,0,17,1,1,0,0,11,1,1,0,2.4038463,.5,40,24,2.1151528
1683,78,53,24,white,1,0,17,1,1,0,0,11,1,1,0,3.4038463,1.5,40,52,2.1258345
1683,80,53,26,white,1,0,17,1,0,1,0,11,1,1,,5.2884617,1.4166666,38,98,2.0079501
1683,82,53,28,white,1,0,17,1,0,0,0,11,1,1,0,6.6153851,2.8333333,40,69,1.8880942
1683,83,53,29,white,1,0,17,1,0,0,0,11,3,0,0,7.4038467,.83333331,8,41,1.4638956
1683,87,53,33,white,1,0,17,1,0,0,0,11,3,0,,10.442308,1.9166666,8,100,1.486835
1683,88,53,35,white,1,0,17,1,0,0,0,11,3,0,0,11.807693,3.3333333,2,71,2.9012265
1685,72,53,19,white,0,1,12,0,1,0,0,11,8,0,0,4.9423075,.16666667,32,51,1.2314292
1685,75,53,22,white,0,1,12,0,1,0,0,4,6,,7,6.8653846,2.5833333,40,45,1.4603417
1685,77,53,24,white,1,0,12,0,0,0,0,6,4,0,0,7.8653846,1.5,25,52,1.4901541
1685,82,53,29,white,1,0,12,0,0,0,0,6,4,0,0,7.9423079,0,66,4,1.5024318
1686,75,52,22,white,1,0,14,0,1,0,0,11,1,,0,3.3846154,1.4166666,50,52,1.361496
1686,77,52,24,white,1,0,14,0,1,0,0,11,1,0,0,3.3846154,1.75,55,0,1.448507
1686,83,52,30,white,1,0,14,0,1,0,0,11,13,0,0,4.3461537,.66666669,8,35,.50793934
1686,85,52,32,white,1,0,14,0,1,0,0,11,1,0,0,6.1923079,2.6666667,10,96,1.1315174
1686,88,52,35,white,1,0,14,0,1,0,0,11,1,0,0,8.6923075,6.0833335,2,40,1.8627186
1688,71,52,18,white,1,0,12,0,0,1,0,7,3,,2,1.0769231,.083333336,40,28,1.5493952
1688,73,52,20,white,1,0,12,0,0,0,0,4,3,0,0,2,.75,40,37,1.4478667
1688,75,52,22,white,1,0,12,0,1,0,0,4,3,,0,2.75,2.75,40,0,1.270936
1688,82,52,29,white,1,0,12,0,1,0,0,6,4,0,13,2.9423077,.16666667,21,10,1.2947271
1688,83,52,30,white,1,0,12,0,1,0,0,6,4,0,0,3.8461537,1.0833334,24,47,1.3461126
1688,85,52,32,white,0,0,12,0,1,0,0,11,1,0,,5.8461537,1.5,32,104,1.5949972
1688,87,52,34,white,0,0,12,0,1,0,0,11,3,0,,7.8461537,,35,104,1.6293058
1688,88,52,36,white,0,0,12,0,1,0,0,11,8,,0,9.1923075,3.5,32,70,1.6127769
1689,69,48,20,white,0,0,12,0,1,0,0,9,8,,0,.67307693,.25,24,22,1.1147417
1689,70,48,21,white,1,0,12,0,1,0,1,9,8,,14,1.4423077,.5,24,40,1.1147417
1689,71,48,22,white,1,0,12,0,0,0,0,4,6,,3,2.0576923,.66666669,40,32,1.3163017
1689,75,48,26,white,1,0,12,0,1,0,0,4,6,,2,4.4615383,.33333334,40,46,1.3351789
1689,77,48,28,white,1,0,12,0,1,0,0,4,6,0,0,5.4230766,2.25,40,50,1.5035775
1689,78,48,29,white,1,0,12,0,1,0,0,4,6,,3,5.6730766,2.4166667,40,13,1.5035775
1689,80,48,31,white,1,0,12,0,0,0,0,4,6,,6,7.0961533,.083333336,40,74,1.4385974
1689,82,48,33,white,1,0,12,0,0,0,0,11,13,0,2,8.9423075,.41666666,40,96,1.2089599
1689,83,48,34,white,1,0,12,0,1,0,0,11,3,,,8.9423075,1.0833334,40,,1.2089599
1689,87,48,38,white,0,0,12,0,1,0,0,4,6,0,12,12.653846,.16666667,40,89,1.0299772
1689,88,48,39,white,0,0,12,0,1,0,0,4,6,,13,13.75,.41666666,40,57,1.0299772
1690,73,51,21,white,1,0,12,0,1,0,0,6,4,0,0,3.4615386,.5,25,28,1.1066445
1690,75,51,23,white,1,0,12,0,1,0,0,6,8,,0,3.9615386,2.5833333,10,26,1.2173958
1690,77,51,25,white,1,0,12,0,1,0,0,6,8,0,0,4.9615383,4.5,32,52,1.237874
1690,78,51,26,white,0,0,12,0,1,0,0,6,6,0,0,5.9807692,.25,32,53,1.3086346
1690,80,51,28,white,0,0,12,0,0,0,0,6,6,,12,6.4807692,.33333334,40,26,1.3813936
1690,82,51,31,white,1,0,12,0,0,0,0,6,3,0,0,7.4423075,.75,38,50,1.2947271
1690,83,51,31,white,1,0,12,0,0,0,0,6,2,0,0,8.3269234,,40,46,1.3708048
1690,85,51,33,white,1,0,12,0,0,0,0,6,2,0,23,8.8846149,.5,26,29,1.143012
1690,87,51,35,white,1,0,12,0,0,0,0,6,2,0,,10.884615,2.5,30,104,1.2073117
1690,88,51,37,white,1,0,12,0,1,0,0,6,2,,0,12.115385,2.8333333,30,64,1.2073117
1691,75,53,21,white,1,0,12,0,1,0,0,6,8,,0,7,7,24,44,1.2173958
1691,77,53,23,white,1,0,12,0,1,0,0,11,8,0,0,8,.33333334,24,52,1.1934221
1691,78,53,24,white,1,0,12,0,1,0,0,11,1,0,0,9.0384617,1.4166666,24,54,1.2895859
1691,80,53,26,white,0,0,12,0,1,0,0,11,8,0,,10.923077,3.4166667,40,98,1.4656262
1691,82,53,29,white,0,0,12,0,1,0,0,11,1,0,0,12.692307,5.5,40,92,1.5686158
1691,83,53,29,white,1,0,12,0,1,0,0,11,1,0,0,13.557693,6.3333335,40,45,1.6369145
1691,85,53,31,white,1,0,12,0,1,0,0,11,8,0,0,15.442308,8.333333,40,98,1.7228305
1691,87,53,33,white,1,0,12,0,1,0,0,11,1,0,0,17.365385,10.333333,24,100,1.7156339
1691,88,53,35,white,1,0,12,0,1,0,0,11,1,0,0,18.73077,11.75,38,71,1.7779771
1692,78,52,25,white,0,1,14,0,0,1,0,11,1,0,0,6.4679484,2.9166667,40,51,2.0762939
1692,80,52,27,white,0,1,14,0,1,0,0,11,1,1,,8.3525639,1.8333334,40,98,2.1587734
1693,69,48,20,white,0,1,12,0,1,0,0,11,8,,0,1.5384616,1.25,40,52,1.7025284
1693,70,48,21,white,0,1,12,0,1,0,0,11,8,0,0,2.6153846,2.3333333,40,56,1.742386
1693,71,48,22,white,1,0,12,0,1,0,0,11,8,0,0,3.6538463,3.4166667,40,54,1.7639062
1693,72,48,23,white,1,0,12,0,1,0,0,11,8,0,0,4.6923079,4.4166665,40,54,1.829579
1693,73,48,24,white,1,0,12,0,1,0,0,11,8,0,0,5.6923079,5.4166665,32,52,1.8163207
1693,77,48,28,white,1,0,12,0,1,0,0,11,8,0,0,7.391026,0,5,3,1.1934221
1693,78,48,29,white,1,0,12,0,1,0,0,9,8,,,7.391026,.16666667,25,,1.4487686
1693,87,48,38,white,1,0,12,0,1,0,0,11,3,0,0,7.9294877,.33333334,20,28,1.5257654
1693,88,48,40,white,1,0,12,0,1,0,0,11,13,0,0,8.7564106,1.75,30,43,1.6238265
1694,71,51,19,white,0,1,12,0,1,0,0,9,8,,30,2.7884614,.5,38,22,1.063096
1694,72,51,20,white,0,1,12,0,1,0,0,9,8,,6,2.7884614,,45,,.74122286
1694,73,51,21,white,0,1,12,0,1,0,0,9,8,,0,3.5,.33333334,24,37,1.3267394
1694,77,51,25,white,1,0,12,0,0,0,0,9,8,1,0,4.4807692,1.4166666,40,0,1.4797595
1694,85,51,33,white,1,0,12,0,1,0,0,11,8,0,30,4.75,4.75,30,,1.7292097
1694,87,51,35,white,1,0,12,0,1,0,0,11,8,0,,6.75,6.75,30,104,2.0499551
1695,87,47,39,white,1,0,17,1,1,0,0,11,2,0,,6.8846154,1.1666666,50,104,1.5330113
1696,68,48,19,white,0,1,13,0,0,1,0,11,8,,0,.41666666,.41666666,40,15,1.7178465
1696,69,48,20,white,0,1,13,0,1,0,0,11,8,,1,1.301282,.083333336,40,46,1.7374663
1696,70,48,21,white,0,1,13,0,1,0,0,11,8,0,0,2.224359,1.0833334,40,48,1.8132819
1696,71,48,22,white,1,0,13,0,1,0,0,11,8,1,0,2.8397436,2.0833333,40,32,1.8123333
1696,72,48,23,white,1,0,13,0,1,0,0,11,3,0,0,3.3012822,3,40,24,1.3711911
1696,73,48,24,white,1,0,13,0,1,0,0,11,3,,4,4.0320516,.5,40,38,1.4545732
1696,75,48,26,white,1,0,13,0,1,0,0,11,3,,4,4.1858978,.75,40,8,1.361496
1696,77,48,28,white,1,0,13,0,0,0,0,11,1,0,0,5.1858978,1.0833334,40,52,1.7582195
1696,78,48,29,white,1,0,13,0,0,0,0,11,1,0,0,6.166667,2.0833333,36,51,1.8579543
1696,85,48,36,white,1,0,13,0,0,0,1,11,8,1,,8.166667,3,40,104,2.1394329
1697,69,50,18,white,0,1,12,0,1,0,0,6,8,,2,.36538461,.33333334,40,19,1.1147417
1697,70,50,19,white,1,0,12,0,1,0,0,6,8,,0,1.0833334,1.0833334,40,,1.1147417
1697,73,50,22,white,1,0,12,0,1,0,0,6,4,0,0,1.5256411,.5,16,23,1.6174701
1697,75,50,24,white,1,0,12,0,1,0,0,11,8,,0,2.525641,1.5,32,52,1.4203362
1697,77,50,26,white,1,0,12,0,1,0,0,11,8,0,0,3.525641,3.4166667,30,52,1.5363668
1697,78,50,27,white,1,0,12,0,1,0,0,11,8,,0,4.4871793,4.3333335,20,50,1.5035775
1697,80,50,29,white,1,0,12,0,1,0,0,11,1,0,,6.3717947,2.0833333,32,98,1.6589974
1697,82,50,31,white,1,0,12,0,1,0,0,6,2,0,,8.2564106,.083333336,40,98,1.6094379
1697,83,50,32,white,1,0,12,0,1,0,0,6,2,0,0,9.1217957,.91666669,60,45,1.307891
1697,85,50,34,white,1,0,12,0,1,0,0,6,2,0,,11.121796,3,40,104,1.9064844
1697,87,50,36,white,1,0,12,0,1,0,0,6,2,0,,13.121796,.83333331,60,104,1.5111128
1697,88,50,37,white,1,0,12,0,1,0,0,6,2,,0,14.448719,1.75,60,69,1.1311198
1698,68,47,20,white,0,1,12,0,1,0,0,4,6,,0,.57692307,.33333334,40,30,1.7132698
1698,69,47,21,white,1,0,12,0,1,0,0,6,3,,10,1.3846154,.58333331,40,42,1.5049249
1698,70,47,22,white,1,0,12,0,1,0,0,6,3,0,0,2.5,1.75,40,58,1.5394455
1698,71,47,23,white,1,0,12,0,1,0,0,6,3,,0,3.0576923,2.3333333,40,29,1.2973738
1698,72,47,24,white,1,0,12,0,1,0,0,6,4,0,0,3.4807692,.41666666,41,22,1.2376599
1698,73,47,25,white,1,0,12,0,1,0,0,6,4,0,0,4.6153846,1.5,41,59,1.2889656
1698,75,47,27,white,1,0,12,0,1,0,0,6,4,,0,4.8461537,3.3333333,40,12,1.2173958
1699,70,48,21,white,0,1,9,0,0,0,0,9,8,,,.25,.25,25,,.93394566
1699,71,48,22,white,1,0,9,0,0,1,0,11,8,,0,.46153846,.16666667,39,11,1.4828749
1699,72,48,23,white,0,0,9,0,0,1,0,6,8,0,1,.82692307,.41666666,52,19,1.6368946
1699,73,48,24,white,0,0,9,0,0,1,0,6,8,0,0,1.4166666,1.4166666,48,29,1.0796152
1699,80,48,31,white,1,0,9,0,1,0,0,9,8,0,0,3.2820511,2,20,97,1.3851388
1699,83,48,34,white,0,0,9,0,0,0,1,,8,,2,4.0833335,4.0833335,35,,1.1936922
1700,85,48,36,white,1,0,14,0,1,0,0,11,8,1,0,10.891026,.75,40,87,1.858759
1700,87,48,38,white,1,0,14,0,1,0,0,11,8,0,,12.891026,2.75,40,104,1.9029554
1701,70,52,17,white,0,1,11,0,1,0,0,9,7,,0,1.4038461,.25,7,39,.60391605
1701,71,52,18,white,0,1,11,0,1,0,0,6,8,,17,2.0769231,.58333331,48,35,.98605996
1701,72,52,19,white,0,1,11,0,1,0,0,4,6,,4,2.3846154,.33333334,40,16,1.3015075
1701,75,52,22,white,1,0,11,0,0,0,0,6,4,,3,3.2692308,.5,40,30,2.028326
