idcode,year,birth_yr,age,race,msp,nev_mar,grade,collgrad,not_smsa,c_city,south,ind_code,occ_code,union,wks_ue,ttl_exp,tenure,hours,wks_work,ln_wage
1603,83,43,39,1,1,0,7,0,1,0,0,11,8,0,0,2.2371795177459717,1.1666666269302368,40,53,1.281574010848999
1603,85,43,41,1,1,0,7,0,1,0,0,11,8,0,0,2.3141026496887207,1.3333333730697632,40,4,1.281574010848999
1603,87,43,43,1,1,0,7,0,1,0,0,11,8,0,0,2.5448718070983887,0.3333333432674408,40,12,1.0737802982330322
1603,88,43,45,1,1,0,7,0,1,0,0,11,8,0,0,3.9102563858032227,1.75,38,71,1.3115042448043823
1604,70,51,18,1,0,1,12,0,0,0,0,9,8,NA,2,1.134615421295166,0.3333333432674408,38,33,1.1539617776870728
1604,71,51,19,1,0,1,12,0,0,0,0,6,4,0,0,2.134615421295166,1.25,48,52,1.1722958087921143
1604,72,51,20,1,0,1,12,0,0,0,0,6,4,0,0,3.096153736114502,2.1666667461395264,48,50,1.454573154449463
1604,85,51,33,1,1,0,12,0,0,1,0,NA,4,0,0,3.596153736114502,0.25,35,26,1.1286230087280273
1604,87,51,35,1,1,0,12,0,0,1,0,6,3,0,NA,5.596153736114502,2.1666667461395264,40,104,1.291192889213562
1604,88,51,37,1,1,0,12,0,0,1,0,6,3,0,0,7.038461685180664,3.5833332538604736,40,75,1.3093329668045044
1605,68,42,25,1,1,0,12,0,0,0,0,9,8,NA,0,1.3333333730697632,1.3333333730697632,25,52,1.6270928382873535
1605,69,42,26,1,1,0,12,0,0,0,0,9,8,NA,0,2.2564103603363037,2.25,12,48,2.0945703983306885
1605,70,42,27,1,1,0,12,0,0,0,0,6,8,NA,1,2.9871795177459717,2.75,24,38,1.5847452878952026
1605,71,42,28,1,1,0,12,0,0,0,0,6,8,NA,1,3.4871795177459717,0.5833333134651184,20,26,2.232592821121216
1606,75,48,26,1,1,0,18,1,0,0,0,11,13,NA,0,4.653846263885498,1.4166666269302368,55,52,1.9497636556625366
1606,77,48,28,1,1,0,18,1,0,0,0,11,13,1,0,5.538461685180664,0,50,46,2.043961524963379
1606,80,48,31,1,1,0,18,1,0,0,0,11,13,0,0,6.269230842590332,0.9166666865348816,3,28,2.2233119010925293
1606,82,48,33,1,1,0,18,1,0,0,0,11,13,0,0,6.596153736114502,1.6666666269302368,5,17,2.252737283706665
1607,71,48,22,1,0,1,14,0,0,0,0,6,8,NA,4,2.730769157409668,0.0833333358168602,38,35,1.5243315696716309
1607,72,48,23,1,0,1,14,0,0,1,0,4,3,0,0,3.730769157409668,0.5,38,52,1.9673962593078613
1607,73,48,24,1,0,1,14,0,0,1,0,4,3,0,0,4.711538314819336,1.5,55,51,1.6254377365112305
1607,75,48,26,1,0,1,14,0,0,1,0,4,3,NA,0,5.711538314819336,3.4166667461395264,45,52,1.8024003505706787
1607,77,48,28,1,0,1,14,0,0,1,0,4,3,0,0,6.711538314819336,5.416666507720947,50,52,1.7608001232147217
1607,78,48,29,1,1,0,14,0,0,0,0,NA,3,NA,0,7.846153736114502,5.666666507720947,48,59,1.9583748579025269
1607,80,48,31,1,0,0,14,0,0,1,0,8,2,0,NA,9.730769157409668,0.0833333358168602,34,98,2.3455288410186768
1607,82,48,33,1,1,0,14,0,1,0,0,11,3,0,9,11.442307472229004,0.6666666865348816,40,89,1.7917594909667969
1607,83,48,34,1,1,0,14,0,1,0,0,11,3,0,0,12.384614944458008,NA,40,49,1.736464023590088
1607,85,48,36,1,1,0,14,0,1,0,0,5,3,0,NA,13.634614944458008,1.3333333730697632,40,65,1.8318638801574707
1607,88,48,39,1,1,0,14,0,1,0,0,3,3,0,4,16.346153259277344,1.3333333730697632,38,72,2.085862159729004
1608,73,52,20,1,0,1,12,0,0,0,0,1,1,NA,2,0.8333333730697632,0.3333333432674408,40,21,1.454573154449463
1609,71,52,18,1,0,1,12,0,0,0,0,6,4,0,2,0.3461538553237915,0.3333333432674408,40,18,1.3603482246398926
1610,68,48,19,1,1,0,12,0,0,1,0,8,3,NA,0,1.5833333730697632,1.5833333730697632,40,52,1.6994132995605469
1610,70,48,21,1,1,0,12,0,0,0,0,8,3,0,0,3.5833332538604736,3.5833332538604736,40,56,1.7625890970230103
1610,71,48,22,1,1,0,12,0,0,0,0,4,5,NA,0,3.8525640964508057,3.8333332538604736,46,14,1.62102472782135
1610,85,48,36,1,1,0,12,0,0,0,0,6,2,0,NA,5.852563858032227,1.25,36,104,1.8275506496429443
1613,69,50,18,1,0,1,12,0,1,0,0,6,8,NA,0,0.9935897588729858,0.4166666567325592,25,30,0.8285847306251526
1613,70,50,19,1,0,1,12,0,1,0,0,9,8,NA,0,1.3205127716064453,0.25,22,17,1.0138150453567505
1613,71,50,20,1,1,0,12,0,0,1,1,9,8,NA,0,2.2628204822540283,1,40,49,1.0238759517669678
1613,73,50,22,1,1,0,12,0,0,1,1,7,8,NA,0,2.6858973503112793,0.4166666567325592,30,22,1.454573154449463
1613,75,50,24,1,1,0,12,0,1,0,0,9,8,NA,0,2.6858973503112793,1.5,20,0,1.3127055168151855
1613,87,50,36,1,1,0,12,0,1,0,0,6,2,0,NA,7.628205299377441,1.6666666269302368,30,84,1.142773151397705
1613,88,50,38,1,1,0,12,0,1,0,0,6,2,0,0,8.782051086425781,2.8333332538604736,20,60,1.5411348342895508
1614,77,45,31,1,1,0,12,0,0,1,1,6,4,0,0,0.6794872283935547,0.3333333432674408,15,18,0.6901441216468811
1614,80,45,34,1,1,0,12,0,0,1,1,6,4,NA,18,2.4102563858032227,NA,16,80,1.4656262397766113
1614,87,45,41,1,1,0,12,0,0,1,1,10,3,0,0,2.6602563858032227,0.25,40,13,1.142773151397705
1614,88,45,42,1,1,0,12,0,0,1,1,10,3,0,0,3.3910255432128906,1,40,38,1.207311749458313
1615,70,47,22,1,1,0,16,1,1,0,0,11,13,0,0,0.7115384936332703,0.5,45,22,1.7133985757827759
1615,71,47,23,1,1,0,16,1,1,0,0,11,13,NA,0,1.0384615659713745,0.8333333134651184,50,17,1.6117660999298096
1615,73,47,25,1,1,0,16,1,1,0,0,11,13,NA,0,1.134615421295166,0.5,50,5,1.6493165493011475
1615,82,47,34,1,1,0,16,1,1,0,0,11,13,1,NA,8.583333015441895,8.583333015441895,45,98,1.7137978076934814
1615,83,47,35,1,1,0,16,1,1,0,0,11,13,1,0,9.602563858032227,9.583333015441895,52,53,1.5672537088394165
1615,85,47,37,1,1,0,16,1,1,0,0,11,13,1,0,11.666666984558105,11.666666984558105,50,72,1.7681858539581299
1615,87,47,39,1,1,0,16,1,1,0,0,11,13,1,0,13.583333015441895,13.583333015441895,45,72,2.014902353286743
1616,70,48,22,1,1,0,15,0,0,1,0,11,1,NA,0,1.0384615659713745,0.0833333358168602,40,54,1.8995559215545654
1616,71,48,23,1,1,0,15,0,1,0,0,11,1,NA,0,1.673076868057251,0.3333333432674408,40,33,2.0402207374572754
1616,78,48,30,1,1,0,15,0,1,0,0,11,1,0,0,3.230769157409668,0.5,3,20,1.875233769416809
1616,83,48,35,1,1,0,15,0,1,0,0,11,1,0,0,5.134615421295166,1,14,53,1.8693606853485107
1616,85,48,37,1,1,0,15,0,1,0,0,12,1,0,NA,7.134615421295166,3,20,104,1.895774483680725
1616,87,48,39,1,1,0,15,0,1,0,0,11,1,0,NA,9.134614944458008,5,22,104,1.937272310256958
1616,88,48,40,1,1,0,15,0,1,0,0,11,13,0,0,10.423076629638672,6.416666507720947,22,67,1.9465997219085693
1617,77,50,26,1,1,0,16,1,1,0,0,12,1,0,0,3.057692289352417,0.5,38,48,1.696948766708374
1617,78,50,27,1,1,0,16,1,0,1,0,12,1,NA,10,3.923076868057251,1.1666666269302368,40,45,1.7755476236343384
1617,80,50,29,1,1,0,16,1,0,1,0,11,3,0,0,5.480769157409668,0.25,5,81,1.6720975637435913
1617,82,50,31,1,1,0,16,1,1,0,0,11,3,0,0,6.769230842590332,1.75,5,67,1.808184266090393
1618,72,53,18,1,0,1,12,0,1,0,0,9,7,0,0,0.38461539149284363,0.3333333432674408,30,20,0.6221638321876526
1618,73,53,19,1,0,1,12,0,1,0,0,9,7,0,0,1.384615421295166,1.3333333730697632,10,52,0.008032187819480896
1618,75,53,21,1,0,1,12,0,1,0,0,9,7,NA,0,1.769230842590332,1,4,20,0.23656655848026276
1618,77,53,23,1,0,1,12,0,1,0,0,9,7,1,0,2.346153736114502,0.1666666716337204,40,30,1.3644925355911255
1618,78,53,24,1,1,0,12,0,1,0,0,6,8,0,24,2.923076868057251,0.5833333134651184,30,30,1.1225318908691406
1618,85,53,31,1,1,0,12,0,1,0,0,4,6,0,NA,6.807692527770996,6.25,40,104,1.2765434980392456
1618,87,53,33,1,1,0,12,0,1,0,0,4,6,0,NA,8.807692527770996,8.25,40,104,1.5166324377059937
1618,88,53,34,1,1,0,12,0,1,0,0,4,6,0,0,10.134615898132324,9.583333015441895,40,69,1.5582289695739746
1619,68,43,24,1,1,0,12,0,1,0,0,11,3,NA,0,0.03846153989434242,0,40,2,1.1570892333984375
1619,73,43,29,1,1,0,12,0,0,1,0,NA,8,NA,0,1.1025640964508057,0.8333333134651184,40,27,0.28339001536369324
1619,75,43,31,1,1,0,12,0,0,1,0,6,4,NA,0,1.4294872283935547,0.25,16,17,1.2897162437438965
1619,77,43,33,1,1,0,12,0,1,0,0,6,4,0,0,1.4294872283935547,0,40,0,1.4405393600463867
1619,78,43,34,1,1,0,12,0,1,0,0,6,3,NA,0,1.9487180709838867,0.1666666716337204,40,27,1.503577470779419
1619,80,43,36,1,1,0,12,0,1,0,0,11,3,0,0,3.1025643348693848,2.25,15,60,1.2154533863067627
1619,82,43,38,1,1,0,12,0,1,0,0,11,3,0,0,4.333333492279053,4.333333492279053,NA,60,1.7047480344772339
1619,83,43,39,1,1,0,12,0,1,0,0,11,3,0,0,5.25,5.25,13,39,1.7347701787948608
1619,85,43,41,1,1,0,12,0,1,0,0,8,1,1,0,7.25,7.25,12,78,1.6820085048675537
1619,87,43,43,1,1,0,12,0,0,1,0,8,3,0,0,7.634615421295166,7.583333492279053,15,20,1.6820085048675537
1620,68,43,25,1,1,0,12,0,1,0,0,5,3,NA,0,0.9230769276618958,0,40,48,1.27041757106781
1620,70,43,27,1,1,0,12,0,1,0,0,6,3,NA,0,0.9615384936332703,0,20,2,1.1917022466659546
1620,73,43,30,1,1,0,12,0,1,0,0,5,3,NA,0,0.9807692170143127,0,40,1,1.454573154449463
1620,75,43,32,1,1,0,12,0,1,0,0,11,3,NA,0,1.9807692766189575,1.5,8,52,1.2173957824707031
1620,82,43,39,1,0,0,12,0,1,0,0,6,3,0,NA,3.019230842590332,2.0833332538604736,33,52,1.3937660455703735
1620,83,43,40,1,0,0,12,0,1,0,0,6,3,0,0,3.923076868057251,3,35,47,1.375671148300171
1620,85,43,42,1,0,0,12,0,1,0,0,6,3,0,NA,5.92307710647583,5.083333492279053,32,104,1.3943264484405518
1620,87,43,44,1,0,0,12,0,1,0,0,1,3,0,NA,7.92307710647583,7,34,104,1.3250946998596191
1620,88,43,45,1,0,0,12,0,1,0,0,11,3,NA,0,9.288461685180664,NA,5,71,0.9129636287689209
1621,73,50,22,1,1,0,16,1,1,0,0,11,3,NA,6,3.25,0.3333333432674408,10,43,1.2314292192459106
1621,75,50,24,1,1,0,16,1,1,0,0,11,3,NA,0,4.25,2.5,26,52,1.5174999237060547
1621,77,50,26,1,1,0,16,1,1,0,0,11,3,0,0,5.25,4.5,26,52,1.215895414352417
1621,78,50,27,1,1,0,16,1,1,0,0,11,3,0,0,6.288461685180664,5.583333492279053,26,54,1.4090769290924072
1621,80,50,29,1,1,0,16,1,0,1,0,11,3,NA,0,6.788461685180664,6.083333492279053,26,26,1.3456759452819824
1622,87,50,36,1,1,0,16,1,1,0,0,11,1,1,NA,12.673076629638672,0.25,20,104,0.8960192203521729
1622,88,50,37,1,1,0,16,1,1,0,0,11,13,1,0,14.038461685180664,1.5833333730697632,20,71,1.1966992616653442
1623,69,47,21,1,1,0,12,0,1,0,0,NA,6,NA,0,1.076923131942749,0.3333333432674408,40,22,1.4762694835662842
1623,70,47,22,1,1,0,12,0,1,0,0,6,4,0,0,2.115384578704834,1.0833333730697632,10,54,0.15315119922161102
1623,72,47,24,1,1,0,12,0,1,0,0,6,4,0,0,4.096153736114502,3.0833332538604736,3,51,1.2742490768432617
1623,73,47,25,1,1,0,12,0,0,0,0,6,4,NA,27,4.25,3.25,3,8,1.2742490768432617
1623,85,47,37,1,1,0,12,0,1,0,0,6,6,0,NA,6.25,2.5833332538604736,40,104,1.427115797996521
1623,87,47,39,1,1,0,12,0,1,0,0,6,3,0,NA,8.25,4.583333492279053,40,104,1.4887239933013916
1623,88,47,41,1,1,0,12,0,1,0,0,6,2,0,0,9.615385055541992,6,40,71,1.5149321556091309
1624,73,49,23,1,1,0,16,1,1,0,0,4,3,NA,0,3.634615421295166,NA,40,43,1.4666470289230347
1624,75,49,25,1,1,0,16,1,1,0,0,11,3,NA,0,4.634615421295166,1.4166666269302368,40,52,1.3127055168151855
1624,77,49,27,1,1,0,16,1,1,0,0,11,3,0,0,5.634615421295166,3.4166667461395264,40,52,1.476548194885254
1624,78,49,28,1,1,0,16,1,1,0,0,11,3,NA,0,6.576923370361328,4.25,40,49,1.5288947820663452
1624,87,49,37,1,1,0,16,1,1,0,0,6,3,0,NA,9.230769157409668,1.0833333730697632,20,52,2.1236023902893066
1624,88,49,39,1,1,0,16,1,1,0,0,6,3,0,0,10.576923370361328,2.4166667461395264,15,70,2.37329363822937
1625,73,50,22,1,1,0,16,1,1,0,0,11,3,NA,19,2.403846263885498,0.5,10,36,1.2314292192459106
1625,88,50,37,1,1,0,16,1,1,0,0,NA,1,0,0,8.570512771606445,0.8333333134651184,40,60,1.8061479330062866
1626,72,53,18,1,1,0,12,0,1,0,0,9,7,0,0,2.730769157409668,0.4166666567325592,43,26,0.06827882677316666
1626,73,53,19,1,1,0,12,0,1,0,0,9,7,NA,0,3.634615421295166,0.75,40,47,0.4737439453601837
1626,75,53,21,1,1,0,12,0,1,0,0,6,NA,NA,0,4.442307472229004,2.3333332538604736,8,42,1.2173957824707031
1626,77,53,23,1,1,0,12,0,1,0,0,6,8,0,0,5.153846263885498,4.25,35,37,1.0981124639511108
1626,78,53,24,1,0,0,12,0,1,0,0,6,8,0,0,6.173076629638672,5.333333492279053,43,53,1.0760116577148438
1626,80,53,26,1,0,0,12,0,1,0,0,4,6,0,NA,8.057692527770996,1.8333333730697632,40,98,1.3070207834243774
1626,82,53,28,1,0,0,12,0,1,0,0,4,6,0,NA,9.942307472229004,3.9166667461395264,40,98,1.3217558860778809
1626,83,53,29,1,0,0,12,0,1,0,0,4,6,0,0,10.884614944458008,4.916666507720947,40,49,1.346112608909607
1626,85,53,31,1,0,0,12,0,1,0,0,4,6,0,NA,12.519230842590332,6.916666507720947,40,85,1.348863959312439
1626,87,53,33,1,0,0,12,0,1,0,0,4,6,0,NA,14.519230842590332,8.833333015441895,40,104,1.3685792684555054
1626,88,53,35,1,0,0,12,0,1,0,0,4,6,0,0,15.923076629638672,10.25,45,73,1.3826639652252197
1627,71,52,18,1,1,0,12,0,1,0,0,4,6,0,10,0.5,0.5,45,23,1.1513886451721191
1627,73,52,20,1,1,0,12,0,1,0,0,11,3,0,0,1.0961538553237915,0.3333333432674408,23,15,1.2889655828475952
1627,75,52,22,1,1,0,12,0,1,0,0,4,5,NA,0,2.096153736114502,0.9166666865348816,42,52,1.521196961402893
1627,77,52,24,1,1,0,12,0,1,0,0,5,6,0,0,2.442307472229004,0.4166666567325592,15,18,1.7213733196258545
1627,83,52,30,1,1,0,12,0,1,0,0,4,6,0,0,3.230768918991089,0.3333333432674408,40,19,1.2545452117919922
1628,71,52,18,1,0,1,12,0,0,1,0,9,7,NA,0,0.865384578704834,0.25,40,33,0.47523409128189087
1628,72,52,19,1,0,1,12,0,0,1,0,6,4,0,5,1.75,0.5833333134651184,36,46,1.2920541763305664
1628,75,52,22,1,0,1,12,0,1,0,0,6,8,NA,0,3.307692289352417,0.5,20,38,1.083864450454712
1628,77,52,24,1,0,1,12,0,1,0,0,6,8,0,0,4.307692050933838,2.4166667461395264,30,52,1.0981124639511108
1628,80,52,27,1,0,1,12,0,0,0,0,6,3,0,0,6.615384578704834,2,30,96,0.8370175361633301
1628,82,52,29,1,0,1,12,0,0,0,0,6,3,0,32,7.884615421295166,0.4166666567325592,40,66,1.3082756996154785
1628,87,52,34,1,0,1,12,0,0,0,0,5,6,1,0,7.903846263885498,1.1666666269302368,20,NA,1.7669274806976318
1628,88,52,35,1,0,1,12,0,0,0,0,6,3,1,0,7.980769157409668,2,10,4,1.9004589319229126
1629,72,50,21,1,0,1,13,0,1,0,0,6,3,0,4,3.634615421295166,0.5833333134651184,40,50,1.2622010707855225
1629,73,50,22,1,0,1,13,0,1,0,0,6,3,0,0,4.615384578704834,1.5833333730697632,40,51,1.3324507474899292
1629,75,50,24,1,1,0,13,0,1,0,0,6,3,NA,0,5.615384578704834,3.5833332538604736,45,52,1.5538678169250488
1630,70,49,20,1,0,1,12,0,1,0,0,4,6,0,0,3.038461685180664,0.5833333134651184,40,54,1.316301703453064
1630,71,49,21,1,0,1,12,0,1,0,0,4,6,0,0,4.057692527770996,1.5833333730697632,40,53,1.2769663333892822
1630,72,49,22,1,0,1,12,0,1,0,0,4,6,0,0,5.096153736114502,2.5833332538604736,40,54,1.2314292192459106
1630,73,49,23,1,0,1,12,0,1,0,0,4,5,0,0,6.07692289352417,3.5833332538604736,40,51,1.171182632446289
1630,82,49,32,1,1,0,12,0,1,0,0,6,8,0,0,6.692307472229004,0.6666666865348816,9,32,1.2029722929000854
1630,83,49,33,1,1,0,12,0,1,0,0,9,7,0,NA,6.692307472229004,0.9166666865348816,14,NA,1.328457236289978
1630,87,49,37,1,1,0,12,0,1,0,0,7,8,0,NA,10.692307472229004,4.833333492279053,4,104,1.207311749458313
1630,88,49,39,1,0,0,12,0,1,0,0,7,8,NA,0,12.134614944458008,5,3,75,1.207311749458313
1631,70,49,20,1,1,0,13,0,1,0,0,6,4,NA,0,1.2884615659713745,0.6666666865348816,32,26,1.3923732042312622
1631,73,49,23,1,1,0,13,0,1,0,0,1,6,NA,26,1.942307710647583,0.3333333432674408,38,17,1.2622010707855225
1631,75,49,25,1,1,0,13,0,1,0,0,1,9,NA,0,2.519230842590332,0.5,35,30,1.2173957824707031
1631,78,49,28,1,1,0,13,0,1,0,0,1,10,NA,0,3.807692527770996,0.3333333432674408,35,18,0.40496525168418884
1631,87,49,37,1,1,0,13,0,0,0,0,6,2,0,NA,9.173076629638672,2.1666667461395264,24,104,1.4887239933013916
1631,88,49,39,1,1,0,13,0,0,0,0,6,3,0,0,10.615384101867676,3.6666667461395264,32,75,1.4415050745010376
1632,69,50,18,1,0,1,12,0,0,1,0,6,2,NA,0,0.576923131942749,0.5,25,28,1.2970632314682007
1632,70,50,19,1,0,1,12,0,0,1,0,6,8,NA,0,1.6730769872665405,0.8333333134651184,25,57,0.6684542298316956
1632,71,50,20,1,0,1,12,0,0,1,0,9,8,0,0,2.596153974533081,1.75,55,48,1.4938795566558838
1632,72,50,21,1,0,1,12,0,0,1,0,9,8,0,0,3.67307710647583,2.8333332538604736,55,56,1.5407501459121704
1632,73,50,22,1,0,1,12,0,0,0,0,9,8,0,0,4.576923370361328,3.75,60,47,1.7727622985839844
1632,75,50,24,1,1,0,12,0,1,0,0,9,8,NA,0,5.538461685180664,0.75,50,50,1.3127055168151855
1632,77,50,26,1,1,0,12,0,1,0,0,6,4,0,0,6.442307949066162,0.6666666865348816,20,47,1.2378740310668945
1633,69,46,22,1,1,0,12,0,1,0,0,4,6,NA,4,0.4166666567325592,0.4166666567325592,45,3,1.3923732042312622
1633,70,46,23,1,1,0,12,0,0,1,0,NA,3,0,0,0.6474359035491943,0.1666666716337204,40,12,1.4722367525100708
1633,71,46,24,1,1,0,12,0,0,1,0,7,3,0,0,1.6089743375778198,1.1666666269302368,38,50,1.6336411237716675
1633,72,46,25,1,1,0,12,0,0,1,0,7,NA,NA,2,2,2,40,NA,1.5331002473831177
1633,80,46,33,1,1,0,12,0,1,0,0,9,7,0,0,3.519230842590332,0,43,58,0.36701393127441406
1634,70,45,24,1,0,0,11,0,1,0,0,6,8,1,0,0.8333333134651184,0.8333333134651184,40,43,1.316301703453064
1634,71,45,25,1,0,0,11,0,1,0,0,6,8,NA,0,1.4166666269302368,1.4166666269302368,32,29,1.2909839153289795
1634,72,45,26,1,0,0,11,0,1,0,0,6,8,NA,0,2.2435896396636963,0.75,32,43,1.2920541763305664
1634,73,45,27,1,0,0,11,0,1,0,0,6,8,1,0,3.1858973503112793,1.1666666269302368,30,49,1.0864412784576416
1634,75,45,29,1,0,0,11,0,1,0,0,6,8,NA,0,4.185897350311279,3.1666667461395264,20,52,1.4038753509521484
1635,69,43,25,1,1,0,12,0,1,0,0,4,6,NA,0,0.4166666567325592,0.4166666567325592,40,13,1.4280909299850464
1635,70,43,26,1,1,0,12,0,1,0,0,4,6,NA,0,1.0128204822540283,0.5,40,31,1.4280909299850464
1635,71,43,27,1,1,0,12,0,1,0,0,3,3,NA,28,1.0897436141967773,0.5,35,4,1.59298574924469
1635,72,43,28,1,0,0,12,0,1,0,0,5,3,0,0,2.0897436141967773,1.0833333730697632,40,52,1.376611351966858
1635,73,43,29,1,1,0,12,0,1,0,0,5,3,NA,2,2.8782052993774414,1.4166666269302368,40,41,1.9703859090805054
1635,82,43,38,1,0,0,12,0,1,0,0,9,7,0,4,4.358974456787109,0.5,30,34,1.186914324760437
1635,87,43,43,1,0,0,12,0,1,0,0,6,3,0,NA,6.6666669845581055,1.25,25,64,1.101950764656067
1635,88,43,44,1,0,0,12,0,1,0,0,6,3,0,0,8.070512771606445,2.6666667461395264,24,73,1.1695713996887207
1636,68,48,19,1,0,1,12,0,0,0,0,11,8,NA,1,0.4166666567325592,0.4166666567325592,40,18,1.7448759078979492
1636,72,48,24,1,1,0,12,0,0,0,1,11,8,0,0,1.7820512056350708,0.25,30,19,0.7614260315895081
1636,73,48,25,1,1,0,12,0,0,0,1,11,8,NA,0,1.9358973503112793,0.4166666567325592,16,8,1.4792654514312744
1636,75,48,27,1,1,0,12,0,0,0,0,11,8,NA,1,2.7820510864257813,0.4166666567325592,28,44,1.3351788520812988
1636,78,48,30,1,1,0,12,0,0,1,1,NA,7,NA,0,3.858973979949951,0.3333333432674408,4,44,1.033573865890503
1636,80,48,31,1,1,0,12,0,0,1,1,11,8,1,0,4.820512294769287,0.3333333432674408,10,50,1.4629559516906738
1636,82,48,33,1,1,0,12,0,0,1,1,11,3,1,NA,6.320512294769287,2.3333332538604736,10,78,1.2267122268676758
1636,83,48,35,1,1,0,12,0,0,1,1,11,8,0,0,7.108973979949951,3.4166667461395264,15,41,0.7970654964447021
1636,85,48,37,1,1,0,12,0,1,0,0,11,8,1,NA,9.10897445678711,1.25,10,104,1.3205595016479492
1636,88,48,40,1,1,0,12,0,1,0,0,6,8,0,0,9.76282024383545,0.5833333134651184,8,34,1.4415050745010376
1637,68,48,19,1,0,1,12,0,0,1,0,11,8,NA,0,0.3333333432674408,0.3333333432674408,40,17,1.7040537595748901
1637,69,48,20,1,1,0,12,0,0,1,0,11,8,NA,0,1.2948718070983887,0.4166666567325592,40,50,1.7245069742202759
1638,68,46,21,1,1,0,13,0,1,0,0,4,3,NA,0,0.4166666567325592,0.4166666567325592,20,8,1.27041757106781
1638,69,46,22,1,1,0,13,0,1,0,0,12,3,NA,0,0.5512820482254028,0.0833333358168602,24,7,1.5847452878952026
1638,70,46,23,1,1,0,13,0,1,0,0,12,2,0,0,1.6666666269302368,1.1666666269302368,22,58,1.7625890970230103
1638,71,46,24,1,1,0,13,0,1,0,0,12,2,0,0,2.5128204822540283,2.1666667461395264,22,44,1.7170231342315674
1638,77,46,30,1,1,0,13,0,1,0,0,12,3,0,0,2.8205127716064453,0.1666666716337204,40,0,1.3127055168151855
1638,82,46,35,1,1,0,13,0,1,0,0,7,3,0,0,2.8974359035491943,0.1666666716337204,35,4,1.3862943649291992
1638,83,46,36,1,1,0,13,0,1,0,0,7,3,0,0,3.9358973503112793,1.1666666269302368,45,54,1.0036215782165527
1638,85,46,38,1,1,0,13,0,1,0,0,6,8,0,3,4.839743614196777,0.9166666865348816,25,47,1.4588648080825806
1638,87,46,40,1,1,0,13,0,1,0,0,6,4,0,0,6.647436141967773,2.9166667461395264,25,94,1.3250946998596191
1638,88,46,41,1,1,0,13,0,1,0,0,6,4,0,0,7.647436141967773,4.333333492279053,26,52,1.353973627090454
1639,68,45,22,1,0,1,12,0,1,0,0,11,1,NA,0,1,0,44,52,1.4645737409591675
1639,70,45,24,1,1,0,12,0,0,1,0,6,3,NA,0,2.173076868057251,0.25,18,18,1.4222263097763062
1640,82,51,30,1,0,1,18,1,1,0,0,11,1,0,0,5.243589401245117,0.5833333134651184,45,95,1.7884204387664795
1640,83,51,31,1,0,1,18,1,1,0,0,11,1,0,0,6.147435665130615,1.5,45,47,1.7482386827468872
1641,75,52,22,1,1,0,16,1,0,1,0,11,3,NA,0,4.461538314819336,0.5,40,42,1.4797594547271729
1641,77,52,24,1,1,0,16,1,0,1,0,11,3,0,0,5.461538314819336,2.5,40,52,1.6803280115127563
1641,78,52,25,1,1,0,16,1,0,1,0,11,3,NA,0,6.153846263885498,3.1666667461395264,38,36,1.731530785560608
1641,85,52,32,1,1,0,16,1,0,1,0,12,1,0,0,7.903846263885498,0.5,20,22,1.4119476079940796
1641,88,52,36,1,1,0,16,1,0,1,0,9,8,NA,11,10.980769157409668,0.9166666865348816,15,61,1.1157444715499878
1642,80,47,32,1,1,0,17,1,0,0,0,11,1,0,NA,9.576923370361328,1.1666666269302368,40,78,2.5243418216705322
1642,82,47,34,1,1,0,17,1,0,0,0,11,1,0,NA,11.461538314819336,2.1666667461395264,20,98,2.505525827407837
1642,83,47,35,1,1,0,17,1,0,0,0,11,1,NA,0,12.442307472229004,2.6666667461395264,20,51,2.525728702545166
1643,72,53,19,1,0,1,12,0,0,1,0,11,3,0,0,4.5,0.6666666865348816,40,53,1.4792654514312744
1643,73,53,20,1,0,1,12,0,0,1,0,11,3,0,0,5.519230842590332,1.6666666269302368,40,53,1.5427464246749878
1643,77,53,24,1,1,0,12,0,1,0,0,11,3,0,0,6.519230842590332,1.0833333730697632,38,52,1.8546992540359497
1643,78,53,25,1,1,0,12,0,1,0,0,6,4,0,0,7.211538314819336,0.6666666865348816,14,36,1.5868380069732666
1644,75,51,23,1,0,1,16,1,1,0,0,12,1,NA,0,6.365384578704834,1.5,38,52,1.8877859115600586
1644,77,51,25,1,0,1,16,1,1,0,0,12,3,0,0,7.365384578704834,3.4166667461395264,40,52,1.9839435815811157
1644,78,51,26,1,0,1,16,1,1,0,0,NA,3,NA,0,8.365384101867676,3.5833332538604736,40,52,1.8969080448150635
1644,80,51,28,1,1,0,16,1,1,0,0,11,2,0,NA,10.25,6.5,40,98,2.033965587615967
1644,82,51,30,1,1,0,16,1,1,0,0,12,2,0,NA,12.134614944458008,8.5,38,98,2.0464015007019043
1644,83,51,31,1,1,0,16,1,1,0,0,11,1,0,0,13.038461685180664,9.416666984558105,40,47,2.0736610889434814
1644,85,51,33,1,1,0,16,1,1,0,0,11,2,0,NA,15.038461685180664,11.416666984558105,38,104,2.220449209213257
1644,87,51,35,1,1,0,16,1,1,0,0,11,1,0,0,16.923076629638672,13.416666984558105,38,98,2.135530471801758
1644,88,51,36,1,1,0,16,1,1,0,0,12,1,0,0,18.269229888916016,14.833333015441895,38,70,2.2377243041992188
1645,72,53,18,1,0,1,12,0,0,1,0,11,3,0,0,2.5,0.6666666865348816,40,53,1.3926973342895508
